payment_id,amount,payment_method,failure_reason,previous_successful_payments,previous_failed_payments,retry_count,customer_success_rate,hour_of_payment,customer_tenure_days,recovery_action,recovered,recovered_amount
PAY_00306,766,Net Banking,Bank Timeout,7,1,0,0.778,11,1119,Retry,1,766
PAY_00307,8576,Card,User Abandoned,9,1,1,0.818,22,981,UPI Link,1,8576
PAY_00308,4402,Card,Insufficient Funds,10,1,2,0.833,14,76,Reminder,0,0
PAY_00309,5181,UPI,Bank Timeout,8,2,0,0.727,10,636,Retry,1,5181
PAY_00310,358,Wallet,Technical Error,7,0,0,0.875,20,392,Retry,1,358
PAY_00311,4692,UPI,User Abandoned,14,0,0,0.933,8,255,UPI Link,1,4692
PAY_00312,10384,Wallet,Card Declined,7,1,2,0.778,14,792,UPI Link,1,10384
PAY_00313,4528,Card,Card Declined,6,5,2,0.5,15,753,Retry,1,4528
PAY_00314,369,Net Banking,Insufficient Funds,4,3,2,0.5,13,162,Reminder,1,369
PAY_00315,801,Card,Network Error,8,3,0,0.667,10,211,Retry,1,801
PAY_00316,3897,Net Banking,Technical Error,3,3,1,0.429,19,1470,Retry,1,3897
PAY_00317,2607,Wallet,Technical Error,8,5,1,0.571,1,1489,UPI Link,1,2607
PAY_00318,2888,Net Banking,Network Error,11,1,1,0.846,8,1310,Reminder,1,2888
PAY_00319,478,UPI,Insufficient Funds,8,3,2,0.667,20,832,Reminder,0,0
PAY_00320,9453,Card,Insufficient Funds,9,1,0,0.818,19,1389,UPI Link,1,9453
PAY_00321,4713,UPI,Bank Timeout,9,2,0,0.75,7,1322,Retry,1,4713
PAY_00322,12918,Wallet,Network Error,6,1,0,0.75,19,315,Retry,1,12918
PAY_00323,487,Net Banking,Technical Error,9,3,1,0.692,2,1176,Retry,1,487
PAY_00324,10256,Net Banking,Card Declined,7,0,0,0.875,20,571,UPI Link,1,10256
PAY_00325,916,UPI,Insufficient Funds,8,2,2,0.727,5,1023,UPI Link,0,0
PAY_00326,3809,UPI,Technical Error,10,1,0,0.833,22,914,Retry,1,3809
PAY_00327,22144,Net Banking,User Abandoned,12,2,1,0.8,6,252,Reminder,0,0
PAY_00328,3502,UPI,Card Declined,9,1,0,0.818,22,912,Retry,0,0
PAY_00329,2830,Net Banking,User Abandoned,9,1,0,0.818,22,133,Reminder,1,2830
PAY_00330,6838,Net Banking,Technical Error,13,3,0,0.765,22,1454,Reminder,0,0
PAY_00331,10239,Card,Technical Error,11,0,1,0.917,7,249,Reminder,0,0
PAY_00332,1128,Card,Bank Timeout,10,3,1,0.714,0,740,Retry,0,0
PAY_00333,10476,Net Banking,Card Declined,8,2,1,0.727,4,1254,Reminder,0,0
PAY_00334,9064,UPI,Technical Error,4,3,1,0.5,22,1473,Retry,1,9064
PAY_00335,302,Wallet,Card Declined,8,3,1,0.667,2,257,Retry,0,0
PAY_00336,8174,UPI,Card Declined,11,0,1,0.917,21,1060,UPI Link,1,8174
PAY_00337,984,Card,Bank Timeout,0,3,1,0.0,16,114,UPI Link,1,984
PAY_00338,2422,Card,Technical Error,7,2,0,0.7,5,661,Reminder,1,2422
PAY_00339,3180,Card,Technical Error,7,5,1,0.538,9,162,Retry,1,3180
PAY_00340,2326,Net Banking,Bank Timeout,6,1,2,0.75,9,1259,UPI Link,0,0
PAY_00341,8622,Card,Network Error,1,1,1,0.333,4,351,Retry,1,8622
PAY_00342,2236,Net Banking,Network Error,9,1,0,0.818,0,167,Retry,1,2236
PAY_00343,1369,Net Banking,User Abandoned,5,3,0,0.556,18,854,UPI Link,1,1369
PAY_00344,1218,UPI,Card Declined,6,5,2,0.5,17,594,UPI Link,1,1218
PAY_00345,1625,Net Banking,Card Declined,9,1,0,0.818,21,832,UPI Link,1,1625
PAY_00346,938,UPI,User Abandoned,7,1,0,0.778,5,901,Reminder,0,0
PAY_00347,5032,Wallet,Bank Timeout,7,5,0,0.538,19,295,Retry,1,5032
PAY_00348,2134,Net Banking,User Abandoned,7,1,0,0.778,12,268,UPI Link,1,2134
PAY_00349,10152,UPI,Technical Error,7,3,0,0.636,14,251,Retry,1,10152
PAY_00350,15788,Card,Bank Timeout,5,1,0,0.714,1,595,Reminder,1,15788
PAY_00351,1346,Wallet,Bank Timeout,10,2,0,0.769,10,1184,UPI Link,1,1346
PAY_00352,3359,Card,Bank Timeout,9,3,1,0.692,16,957,Retry,0,0
PAY_00353,2084,Net Banking,Card Declined,16,2,0,0.842,2,806,UPI Link,1,2084
PAY_00354,257,Card,Bank Timeout,9,4,1,0.643,11,100,Retry,0,0
PAY_00355,18591,Wallet,Network Error,4,0,2,0.8,21,964,Reminder,0,0
PAY_00356,4282,UPI,Insufficient Funds,13,1,1,0.867,4,542,UPI Link,1,4282
PAY_00357,4923,Wallet,Technical Error,9,1,0,0.818,12,105,Retry,1,4923
PAY_00358,10590,Card,Technical Error,5,6,1,0.417,9,151,Retry,1,10590
PAY_00359,2515,Wallet,Network Error,12,3,0,0.75,19,1394,Retry,1,2515
PAY_00360,1855,Card,Insufficient Funds,7,2,1,0.7,11,695,UPI Link,0,0
PAY_00361,3514,Net Banking,Bank Timeout,6,3,0,0.6,19,1043,Retry,0,0
PAY_00362,7320,UPI,Insufficient Funds,6,2,0,0.667,4,1462,Reminder,1,7320
PAY_00363,1442,Wallet,Network Error,3,0,1,0.75,4,1242,UPI Link,1,1442
PAY_00364,4185,Card,Technical Error,7,1,1,0.778,10,333,Retry,1,4185
PAY_00365,4256,Net Banking,Network Error,13,4,0,0.722,16,1044,Retry,1,4256
PAY_00366,2608,Net Banking,Card Declined,6,1,0,0.75,11,679,UPI Link,1,2608
PAY_00367,3913,Wallet,Network Error,9,3,0,0.692,23,1410,Retry,1,3913
PAY_00368,6629,Wallet,Technical Error,6,1,2,0.75,18,1183,Reminder,0,0
PAY_00369,2467,UPI,Network Error,5,3,1,0.556,5,1074,Retry,1,2467
PAY_00370,2658,Wallet,Bank Timeout,13,3,2,0.765,7,65,UPI Link,1,2658
PAY_00371,907,UPI,Bank Timeout,12,3,0,0.75,14,643,Retry,0,0
PAY_00372,1736,Wallet,User Abandoned,4,2,0,0.571,13,1028,UPI Link,1,1736
PAY_00373,15937,Wallet,User Abandoned,5,1,2,0.714,1,1446,Reminder,1,15937
PAY_00374,8608,Card,Network Error,13,2,0,0.812,21,980,Retry,1,8608
PAY_00375,8532,Net Banking,Bank Timeout,8,1,1,0.8,17,702,Retry,1,8532
PAY_00376,2878,Net Banking,Network Error,9,2,1,0.75,6,505,Retry,0,0
PAY_00377,4496,Net Banking,Bank Timeout,3,1,0,0.6,9,1444,Retry,1,4496
PAY_00378,2213,Wallet,Technical Error,4,4,1,0.444,11,1148,Reminder,1,2213
PAY_00379,9396,Net Banking,Technical Error,10,1,0,0.833,18,1386,Retry,1,9396
PAY_00380,855,Wallet,Technical Error,5,0,0,0.833,9,87,Retry,1,855
PAY_00381,7176,UPI,Technical Error,5,2,1,0.625,20,526,UPI Link,1,7176
PAY_00382,656,Card,Bank Timeout,12,1,1,0.857,8,1152,Retry,1,656
PAY_00383,4489,Card,Insufficient Funds,10,2,1,0.769,23,1202,Reminder,1,4489
PAY_00384,3527,UPI,User Abandoned,5,3,1,0.556,7,1307,Reminder,1,3527
PAY_00385,4319,UPI,Card Declined,9,3,0,0.692,22,968,UPI Link,1,4319
PAY_00386,8887,Card,Insufficient Funds,5,2,1,0.625,5,834,UPI Link,0,0
PAY_00387,1414,Wallet,Card Declined,10,1,2,0.833,6,589,UPI Link,1,1414
PAY_00388,2064,UPI,Insufficient Funds,7,1,2,0.778,18,476,UPI Link,1,2064
PAY_00389,10367,UPI,Bank Timeout,6,1,1,0.75,5,75,Reminder,1,10367
PAY_00390,885,Wallet,Card Declined,10,2,0,0.769,23,593,Reminder,1,885
PAY_00391,743,UPI,Technical Error,13,2,1,0.812,19,220,Reminder,1,743
PAY_00392,1534,Net Banking,Technical Error,8,1,1,0.8,20,1113,Retry,1,1534
PAY_00393,1239,Card,Network Error,9,4,1,0.643,8,395,UPI Link,0,0
PAY_00394,1635,Net Banking,Bank Timeout,4,1,2,0.667,14,1328,Reminder,0,0
PAY_00395,2230,Card,Insufficient Funds,6,3,2,0.6,10,605,UPI Link,1,2230
PAY_00396,5193,Card,Bank Timeout,4,4,1,0.444,20,831,UPI Link,0,0
PAY_00397,7451,Net Banking,Insufficient Funds,7,3,1,0.636,21,196,Reminder,0,0
PAY_00398,1031,Card,Card Declined,8,3,0,0.667,7,14,UPI Link,1,1031
PAY_00399,7040,Card,Card Declined,8,2,0,0.727,10,619,UPI Link,1,7040
PAY_00400,3327,UPI,Technical Error,7,0,2,0.875,11,1419,Reminder,0,0
PAY_00401,2127,UPI,Card Declined,10,2,0,0.769,5,831,UPI Link,1,2127
PAY_00402,6547,Net Banking,User Abandoned,5,0,0,0.833,20,605,Reminder,1,6547
PAY_00403,3814,Card,Bank Timeout,6,4,0,0.545,15,314,Retry,1,3814
PAY_00404,2051,Net Banking,Card Declined,7,5,2,0.538,17,965,Reminder,1,2051
PAY_00405,6213,Card,Bank Timeout,6,1,2,0.75,19,168,UPI Link,1,6213
PAY_00406,5247,Net Banking,Insufficient Funds,9,1,1,0.818,3,127,UPI Link,1,5247
PAY_00407,1695,Card,Network Error,9,1,1,0.818,4,337,Retry,1,1695
PAY_00408,9225,Wallet,Insufficient Funds,9,1,2,0.818,6,1469,UPI Link,1,9225
PAY_00409,2403,UPI,Network Error,4,4,1,0.444,1,929,Retry,1,2403
PAY_00410,4770,Wallet,Card Declined,9,5,1,0.6,1,1145,UPI Link,0,0
PAY_00411,4253,Net Banking,User Abandoned,12,0,0,0.923,12,522,UPI Link,1,4253
PAY_00412,2663,Card,Network Error,8,2,0,0.727,1,868,Retry,1,2663
PAY_00413,1562,UPI,Network Error,6,5,0,0.5,2,967,Retry,0,0
PAY_00414,4263,Wallet,Bank Timeout,7,3,0,0.636,20,1494,Retry,1,4263
PAY_00415,2580,Wallet,Technical Error,9,2,1,0.75,14,774,Retry,1,2580
PAY_00416,2997,Card,User Abandoned,13,0,0,0.929,3,366,Retry,0,0
PAY_00417,1809,Wallet,Network Error,10,0,0,0.909,23,457,UPI Link,1,1809
PAY_00418,1915,UPI,Technical Error,5,3,1,0.556,21,1473,Retry,1,1915
PAY_00419,6225,Wallet,Bank Timeout,11,4,0,0.688,14,709,Retry,0,0
PAY_00420,1070,Card,User Abandoned,11,1,0,0.846,1,1353,Reminder,1,1070
PAY_00421,13283,UPI,Bank Timeout,7,3,0,0.636,2,207,Retry,1,13283
PAY_00422,2712,Wallet,Network Error,10,2,2,0.769,22,100,Reminder,0,0
PAY_00423,1376,UPI,Card Declined,4,3,1,0.5,7,1106,UPI Link,1,1376
PAY_00424,6369,UPI,Bank Timeout,6,2,1,0.667,9,480,UPI Link,0,0
PAY_00425,2445,Net Banking,Network Error,13,1,1,0.867,21,657,Retry,1,2445
PAY_00426,10716,Card,User Abandoned,5,1,1,0.714,7,847,Reminder,1,10716
PAY_00427,4185,UPI,Network Error,5,3,1,0.556,23,359,Retry,1,4185
PAY_00428,5576,Wallet,Network Error,8,4,1,0.615,1,706,Reminder,0,0
PAY_00429,2125,Wallet,Network Error,7,2,0,0.7,22,853,Retry,0,0
PAY_00430,4936,Net Banking,Card Declined,9,2,0,0.75,17,970,UPI Link,1,4936
PAY_00431,5473,Card,Technical Error,12,3,2,0.75,4,949,Retry,1,5473
PAY_00432,1641,Wallet,Card Declined,8,1,1,0.8,16,275,UPI Link,1,1641
PAY_00433,3340,Net Banking,Bank Timeout,10,1,0,0.833,20,162,Reminder,1,3340
PAY_00434,3095,Net Banking,Insufficient Funds,7,3,1,0.636,23,391,Reminder,0,0
PAY_00435,3035,Wallet,User Abandoned,9,3,1,0.692,19,81,UPI Link,1,3035
PAY_00436,2966,Card,Network Error,4,2,2,0.571,21,1145,Reminder,0,0
PAY_00437,11805,Card,Technical Error,3,4,0,0.375,0,434,Reminder,0,0
PAY_00438,1943,UPI,User Abandoned,10,0,1,0.909,7,1425,UPI Link,1,1943
PAY_00439,1902,Card,Card Declined,7,1,0,0.778,17,659,Reminder,1,1902
PAY_00440,5087,Wallet,Card Declined,6,1,1,0.75,20,736,UPI Link,1,5087
PAY_00441,1047,Net Banking,Network Error,6,1,1,0.75,14,202,UPI Link,0,0
PAY_00442,5164,Wallet,Technical Error,7,4,0,0.583,11,641,Retry,0,0
PAY_00443,1670,Card,User Abandoned,5,2,0,0.625,0,535,UPI Link,1,1670
PAY_00444,1168,Wallet,Technical Error,6,1,0,0.75,6,676,Retry,0,0
PAY_00445,2195,Card,Card Declined,12,3,1,0.75,20,1403,UPI Link,0,0
PAY_00446,11536,Wallet,User Abandoned,5,3,2,0.556,23,1005,Reminder,0,0
PAY_00447,2514,Net Banking,Bank Timeout,10,0,0,0.909,23,1120,Retry,1,2514
PAY_00448,2731,UPI,Network Error,10,4,0,0.667,2,1369,Retry,1,2731
PAY_00449,5604,UPI,Card Declined,9,2,0,0.75,20,474,UPI Link,1,5604
PAY_00450,3119,Card,Insufficient Funds,12,3,0,0.75,16,934,Reminder,1,3119
PAY_00451,1588,Wallet,User Abandoned,5,1,1,0.714,0,14,Reminder,1,1588
PAY_00452,401,Wallet,Insufficient Funds,8,3,0,0.667,16,1480,Reminder,1,401
PAY_00453,3749,Net Banking,Insufficient Funds,10,2,1,0.769,22,1381,Reminder,1,3749
PAY_00454,2208,Card,Insufficient Funds,12,0,0,0.923,16,305,Reminder,1,2208
PAY_00455,25011,Net Banking,Technical Error,10,2,0,0.769,12,162,Retry,1,25011
PAY_00456,1886,Wallet,Card Declined,9,2,1,0.75,7,1428,UPI Link,1,1886
PAY_00457,631,UPI,User Abandoned,8,3,2,0.667,1,192,Reminder,0,0
PAY_00458,1136,Wallet,Network Error,9,0,1,0.9,1,1305,Retry,1,1136
PAY_00459,3783,Card,Insufficient Funds,10,2,1,0.769,13,1321,UPI Link,1,3783
PAY_00460,2389,UPI,Network Error,7,8,0,0.438,7,433,Reminder,1,2389
PAY_00461,1331,Wallet,Technical Error,5,3,0,0.556,2,1402,Reminder,0,0
PAY_00462,3764,UPI,Bank Timeout,6,2,0,0.667,0,425,Retry,1,3764
PAY_00463,2735,Wallet,Insufficient Funds,11,3,0,0.733,5,1155,Reminder,1,2735
PAY_00464,3455,Wallet,User Abandoned,5,4,1,0.5,10,787,UPI Link,0,0
PAY_00465,7177,Card,User Abandoned,9,1,2,0.818,2,1026,UPI Link,1,7177
PAY_00466,1213,Net Banking,Insufficient Funds,6,0,0,0.857,13,476,UPI Link,0,0
PAY_00467,1433,Net Banking,Network Error,8,0,1,0.889,19,813,Reminder,0,0
PAY_00468,2126,Net Banking,Insufficient Funds,9,2,2,0.75,8,923,UPI Link,1,2126
PAY_00469,5772,Net Banking,Network Error,7,4,1,0.583,13,381,Retry,0,0
PAY_00470,2055,Wallet,Insufficient Funds,8,0,1,0.889,9,505,UPI Link,1,2055
PAY_00471,1637,UPI,Technical Error,8,4,0,0.615,12,1458,UPI Link,1,1637
PAY_00472,6239,Card,User Abandoned,12,5,1,0.667,10,739,Reminder,0,0
PAY_00473,1467,UPI,Technical Error,5,2,1,0.625,11,553,Retry,0,0
PAY_00474,2155,UPI,Bank Timeout,8,0,1,0.889,14,1141,Retry,1,2155
PAY_00475,4843,Wallet,Insufficient Funds,8,1,0,0.8,2,725,UPI Link,0,0
PAY_00476,8364,Net Banking,Card Declined,10,3,0,0.714,9,848,UPI Link,1,8364
PAY_00477,21436,UPI,User Abandoned,8,1,1,0.8,7,1172,Reminder,0,0
PAY_00478,5805,Wallet,Bank Timeout,6,3,0,0.6,8,617,Retry,0,0
PAY_00479,1443,Card,Insufficient Funds,5,0,0,0.833,13,566,Reminder,1,1443
PAY_00480,2331,Wallet,Insufficient Funds,10,0,0,0.909,8,506,UPI Link,1,2331
PAY_00481,4407,Wallet,Network Error,9,2,1,0.75,6,938,Retry,0,0
PAY_00482,10244,Net Banking,Insufficient Funds,7,2,1,0.7,10,1271,Reminder,1,10244
PAY_00483,6080,Net Banking,Card Declined,12,1,0,0.857,13,1334,Retry,1,6080
PAY_00484,4907,Card,Technical Error,9,0,0,0.9,19,1424,Retry,1,4907
PAY_00485,1304,Net Banking,Bank Timeout,11,3,1,0.733,10,597,UPI Link,0,0
PAY_00486,3292,Wallet,Network Error,9,0,0,0.9,10,771,Retry,0,0
PAY_00487,2542,Wallet,Technical Error,7,2,0,0.7,18,410,Retry,0,0
PAY_00488,1086,Card,User Abandoned,7,1,1,0.778,0,1490,Reminder,0,0
PAY_00489,1626,Card,Card Declined,9,3,0,0.692,22,142,Reminder,1,1626
PAY_00490,3519,Wallet,User Abandoned,10,1,1,0.833,4,1298,Reminder,1,3519
PAY_00491,1072,Net Banking,User Abandoned,7,1,0,0.778,22,867,UPI Link,1,1072
PAY_00492,7147,UPI,Card Declined,8,0,1,0.889,15,1193,UPI Link,1,7147
PAY_00493,11669,Wallet,Network Error,7,2,0,0.7,11,1437,UPI Link,0,0
PAY_00494,8667,UPI,Insufficient Funds,7,0,0,0.875,21,1362,Reminder,0,0
PAY_00495,331,UPI,Network Error,7,3,2,0.636,21,1325,Reminder,1,331
PAY_00496,1095,Net Banking,Card Declined,7,4,0,0.583,0,202,UPI Link,1,1095
PAY_00497,4061,Card,Card Declined,7,2,0,0.7,12,949,Reminder,1,4061
PAY_00498,1008,Card,Technical Error,9,1,0,0.818,15,215,Retry,1,1008
PAY_00499,1918,UPI,Insufficient Funds,7,6,2,0.5,4,714,Reminder,1,1918
PAY_00500,1732,Wallet,Bank Timeout,10,3,1,0.714,15,714,Retry,1,1732
PAY_00501,12921,Wallet,User Abandoned,7,0,2,0.875,14,654,Reminder,0,0
PAY_00502,1799,UPI,User Abandoned,9,1,0,0.818,0,703,UPI Link,1,1799
PAY_00503,1448,Card,User Abandoned,8,3,0,0.667,16,358,UPI Link,1,1448
PAY_00504,601,Net Banking,Network Error,7,3,1,0.636,14,475,UPI Link,1,601
PAY_00505,954,Card,Bank Timeout,4,3,2,0.5,21,886,Reminder,0,0
PAY_00506,6494,Card,Card Declined,10,0,1,0.909,13,797,UPI Link,1,6494
PAY_00507,4973,Card,Bank Timeout,9,1,0,0.818,22,129,Retry,1,4973
PAY_00508,3047,Card,Technical Error,11,3,0,0.733,6,938,Retry,1,3047
PAY_00509,2025,Wallet,Network Error,8,3,2,0.667,10,1223,Reminder,0,0
PAY_00510,14355,Wallet,Network Error,11,3,0,0.733,11,721,UPI Link,0,0
PAY_00511,5252,Card,User Abandoned,8,2,2,0.727,9,1259,UPI Link,1,5252
PAY_00512,2299,Card,Technical Error,7,5,0,0.538,7,626,Retry,1,2299
PAY_00513,6165,Net Banking,User Abandoned,6,0,0,0.857,16,796,Reminder,1,6165
PAY_00514,2636,Card,Network Error,10,0,1,0.909,13,381,Retry,1,2636
PAY_00515,3103,Card,Network Error,8,2,0,0.727,15,592,Retry,1,3103
PAY_00516,3983,Net Banking,Card Declined,1,1,1,0.333,1,736,Retry,1,3983
PAY_00517,2623,Wallet,Bank Timeout,7,0,0,0.875,12,1151,Retry,1,2623
PAY_00518,401,Wallet,Card Declined,6,3,2,0.6,15,852,Reminder,0,0
PAY_00519,1141,Wallet,Card Declined,7,1,0,0.778,2,1158,UPI Link,0,0
PAY_00520,3417,Card,Technical Error,8,1,0,0.8,8,461,Retry,1,3417
PAY_00521,6150,Card,Card Declined,6,2,1,0.667,23,1015,UPI Link,1,6150
PAY_00522,3257,UPI,Network Error,7,4,0,0.583,8,1113,UPI Link,0,0
PAY_00523,2601,Net Banking,Network Error,7,4,0,0.583,23,904,Retry,0,0
PAY_00524,758,Wallet,Insufficient Funds,11,1,2,0.846,20,507,Reminder,1,758
PAY_00525,391,UPI,Card Declined,8,2,0,0.727,11,179,UPI Link,1,391
PAY_00526,6478,UPI,Bank Timeout,4,2,0,0.571,23,1205,Retry,1,6478
PAY_00527,4131,Wallet,Bank Timeout,9,2,1,0.75,4,424,UPI Link,0,0
PAY_00528,2398,UPI,Network Error,6,2,0,0.667,17,576,Retry,1,2398
PAY_00529,9270,Card,Technical Error,5,2,2,0.625,9,593,UPI Link,0,0
PAY_00530,1127,UPI,Bank Timeout,5,2,1,0.625,1,568,UPI Link,0,0
PAY_00531,3817,Card,User Abandoned,10,2,0,0.769,7,300,UPI Link,1,3817
PAY_00532,1403,Card,User Abandoned,9,1,1,0.818,15,292,UPI Link,0,0
PAY_00533,583,Net Banking,User Abandoned,9,1,1,0.818,12,926,Reminder,1,583
PAY_00534,1906,UPI,Card Declined,6,1,1,0.75,23,570,UPI Link,1,1906
PAY_00535,6249,Net Banking,Card Declined,7,3,1,0.636,10,1192,UPI Link,0,0
PAY_00536,3768,UPI,User Abandoned,8,2,1,0.727,20,1361,UPI Link,1,3768
PAY_00537,3503,UPI,Network Error,7,2,1,0.7,6,880,UPI Link,1,3503
PAY_00538,871,Wallet,Technical Error,12,3,0,0.75,9,692,Retry,0,0
PAY_00539,8422,Card,Network Error,5,1,1,0.714,10,1398,UPI Link,1,8422
PAY_00540,3502,UPI,Insufficient Funds,7,0,2,0.875,14,34,Reminder,0,0
PAY_00541,1657,Card,Card Declined,9,0,1,0.9,0,877,UPI Link,0,0
PAY_00542,17093,Card,User Abandoned,9,1,0,0.818,5,562,Reminder,1,17093
PAY_00543,2886,Net Banking,Technical Error,10,5,0,0.625,11,1361,Reminder,0,0
PAY_00544,7435,Card,Insufficient Funds,6,0,1,0.857,20,626,UPI Link,1,7435
PAY_00545,1859,Card,Card Declined,7,1,2,0.778,2,1442,UPI Link,0,0
PAY_00546,630,Card,Card Declined,10,2,0,0.769,4,1216,UPI Link,0,0
PAY_00547,10158,Wallet,Insufficient Funds,8,4,0,0.615,22,704,UPI Link,0,0
PAY_00548,1877,Wallet,User Abandoned,10,2,0,0.769,15,146,Reminder,0,0
PAY_00549,6805,UPI,User Abandoned,3,3,0,0.429,3,642,Reminder,1,6805
PAY_00550,11079,Net Banking,Bank Timeout,9,0,1,0.9,4,1314,Reminder,0,0
PAY_00551,3023,Card,Insufficient Funds,4,1,1,0.667,18,18,UPI Link,0,0
PAY_00552,1597,Card,Card Declined,7,2,0,0.7,23,437,UPI Link,0,0
PAY_00553,8931,Card,Card Declined,6,3,1,0.6,21,907,Reminder,1,8931
PAY_00554,1120,UPI,Insufficient Funds,9,1,0,0.818,3,1208,UPI Link,1,1120
PAY_00555,3590,Net Banking,Card Declined,4,4,0,0.444,4,508,UPI Link,1,3590
PAY_00556,3569,UPI,Bank Timeout,5,2,1,0.625,19,1229,UPI Link,1,3569
PAY_00557,6718,Net Banking,User Abandoned,3,0,0,0.75,21,618,Reminder,1,6718
PAY_00558,5240,Card,User Abandoned,10,4,1,0.667,9,1324,Reminder,1,5240
PAY_00559,1044,Card,Card Declined,9,4,1,0.643,3,494,UPI Link,1,1044
PAY_00560,2451,UPI,Network Error,5,2,0,0.625,11,649,Retry,1,2451
PAY_00561,927,Wallet,Technical Error,4,1,1,0.667,21,354,UPI Link,0,0
PAY_00562,8784,UPI,Insufficient Funds,7,3,1,0.636,2,29,Reminder,0,0
PAY_00563,2279,UPI,Insufficient Funds,10,2,1,0.769,16,587,UPI Link,1,2279
PAY_00564,1081,Wallet,Card Declined,8,1,2,0.8,12,169,UPI Link,1,1081
PAY_00565,7136,Card,Technical Error,6,5,0,0.5,9,162,Retry,0,0
PAY_00566,1278,Card,Bank Timeout,8,3,1,0.667,10,801,Retry,1,1278
PAY_00567,4769,UPI,Technical Error,8,2,2,0.727,13,1495,Retry,1,4769
PAY_00568,1437,Card,Insufficient Funds,5,1,0,0.714,2,890,Reminder,1,1437
PAY_00569,1373,UPI,Technical Error,10,3,2,0.714,23,1348,UPI Link,0,0
PAY_00570,5112,UPI,Insufficient Funds,7,2,2,0.7,4,1437,Reminder,0,0
PAY_00571,2009,Wallet,Technical Error,9,2,1,0.75,16,1477,Retry,1,2009
PAY_00572,4525,Net Banking,Bank Timeout,11,3,2,0.733,8,242,UPI Link,1,4525
PAY_00573,3157,UPI,Technical Error,8,0,1,0.889,8,1073,Retry,1,3157
PAY_00574,3775,UPI,Card Declined,4,4,1,0.444,16,738,UPI Link,1,3775
PAY_00575,42722,Card,Technical Error,6,2,0,0.667,8,211,UPI Link,1,42722
PAY_00576,1375,UPI,Bank Timeout,10,1,2,0.833,16,6,Reminder,0,0
PAY_00577,4997,UPI,Bank Timeout,9,1,0,0.818,15,746,Retry,1,4997
PAY_00578,3974,Card,Bank Timeout,10,3,0,0.714,17,1463,UPI Link,1,3974
PAY_00579,1553,Wallet,Bank Timeout,7,0,0,0.875,7,853,Reminder,0,0
PAY_00580,7250,Net Banking,Technical Error,10,1,0,0.833,18,764,Retry,1,7250
PAY_00581,1101,UPI,Bank Timeout,6,1,0,0.75,16,95,Reminder,0,0
PAY_00582,13211,UPI,Card Declined,9,2,0,0.75,9,671,UPI Link,1,13211
PAY_00583,1042,Wallet,Insufficient Funds,8,0,0,0.889,6,598,UPI Link,1,1042
PAY_00584,2717,Net Banking,User Abandoned,5,4,1,0.5,7,951,Reminder,1,2717
PAY_00585,2192,Wallet,Bank Timeout,6,3,2,0.6,17,503,Reminder,1,2192
PAY_00586,1141,Wallet,Insufficient Funds,5,2,0,0.625,17,710,UPI Link,0,0
PAY_00587,1259,UPI,Technical Error,8,2,0,0.727,21,771,UPI Link,0,0
PAY_00588,1379,Net Banking,Insufficient Funds,10,2,0,0.769,16,488,Reminder,1,1379
PAY_00589,7179,UPI,Bank Timeout,9,1,2,0.818,8,191,Reminder,1,7179
PAY_00590,4099,Card,Network Error,3,3,1,0.429,22,763,Retry,1,4099
PAY_00591,5952,UPI,Network Error,8,3,0,0.667,16,274,Retry,1,5952
PAY_00592,34436,Wallet,Insufficient Funds,9,3,1,0.692,18,128,Reminder,1,34436
PAY_00593,2198,Card,Bank Timeout,6,4,0,0.545,8,646,Reminder,1,2198
PAY_00594,1393,Wallet,User Abandoned,7,4,2,0.583,10,652,Reminder,0,0
PAY_00595,6548,Card,Insufficient Funds,10,3,0,0.714,4,1198,Reminder,0,0
PAY_00596,3318,UPI,Bank Timeout,5,1,1,0.714,14,644,Retry,1,3318
PAY_00597,2745,Net Banking,Bank Timeout,8,3,1,0.667,9,949,Retry,1,2745
PAY_00598,872,UPI,Insufficient Funds,10,0,0,0.909,21,624,UPI Link,1,872
PAY_00599,7996,UPI,Bank Timeout,11,1,0,0.846,4,187,UPI Link,1,7996
PAY_00600,6495,Net Banking,Card Declined,7,1,1,0.778,1,1387,UPI Link,1,6495
PAY_00601,1666,Card,Insufficient Funds,3,2,1,0.5,14,1139,UPI Link,1,1666
PAY_00602,1786,Card,Insufficient Funds,6,2,1,0.667,3,287,Reminder,1,1786
PAY_00603,1451,UPI,Bank Timeout,8,2,0,0.727,6,821,Retry,1,1451
PAY_00604,17661,UPI,Network Error,12,1,1,0.857,8,154,Retry,1,17661
PAY_00605,3852,UPI,Bank Timeout,5,4,2,0.5,14,264,Reminder,1,3852
PAY_00606,3216,Net Banking,Insufficient Funds,7,3,0,0.636,14,104,Reminder,1,3216
PAY_00607,720,Wallet,User Abandoned,4,3,1,0.5,15,61,Reminder,0,0
PAY_00608,1872,Wallet,Bank Timeout,11,1,0,0.846,6,384,Retry,1,1872
PAY_00609,6481,Wallet,Bank Timeout,7,5,0,0.538,19,1269,Retry,1,6481
PAY_00610,9167,Net Banking,Card Declined,7,2,1,0.7,17,982,UPI Link,1,9167
PAY_00611,3996,Net Banking,Card Declined,13,1,0,0.867,13,409,UPI Link,1,3996
PAY_00612,1897,Card,User Abandoned,4,3,1,0.5,0,784,UPI Link,1,1897
PAY_00613,9173,Net Banking,Card Declined,8,2,1,0.727,15,705,Retry,0,0
